"seqnames"	"start"	"end"	"width"	"strand"	"Conc"	"Conc_KO"	"Conc_WT"	"Fold"	"p.value"	"FDR"	"X26DKO"	"X960DKO"	"C922"	"C923"
"1431"	"chr17"	26933024	26933224	201	"*"	4.02944512923652	3.97236742578538	4.08435033190186	-8.77595629337951e-05	0.882826598038292	0.999683670471574	15.63	15.76	16.68	17.25
"1555"	"chr17"	87672285	87672485	201	"*"	4.78069021348156	4.79539114252691	4.76583793981809	-0.000103077554703821	0.88285724119046	0.999683670471574	32.23	23.3	13.34	41.07
"2204"	"chr3"	138489356	138489556	201	"*"	4.27563480215636	4.42376213960905	4.11053989942375	8.30105321365141e-05	0.883006166706605	0.999683670471574	24.42	18.51	3.34	31.21
"2435"	"chr4"	155669313	155669513	201	"*"	3.71018342416052	3.87546298478164	3.5234891603514	6.34771457928504e-05	0.883055900986544	0.999683670471574	8.79	20.56	0	23
"609"	"chr11"	73199172	73199372	201	"*"	4.78258143223709	4.90300604974331	4.65118166479751	9.9782552011642e-05	0.883222055365604	0.999683670471574	35.16	24.68	10.01	40.25
"3313"	"chr9"	32695963	32696163	201	"*"	4.22397779933718	4.35656462062285	4.07796134234633	8.64364041593986e-05	0.883675295509712	0.999683670471574	22.47	18.51	6.67	27.11
"2302"	"chr4"	47294055	47294255	201	"*"	3.6606278989251	3.78061843315436	3.52974482931954	7.22327382491779e-05	0.883935494288712	0.999683670471574	11.72	15.76	6.67	16.43
"3101"	"chr8"	18158718	18158918	201	"*"	3.02028467168427	3.20863627474091	2.80359707954413	5.18270236059302e-05	0.883980371494119	0.999683670471574	6.84	11.65	0	13.96
"395"	"chr10"	78297748	78297948	201	"*"	3.53501755342873	3.48520614320579	3.5831663866504	-7.05152499034448e-05	0.884135443231573	0.999683670471574	10.74	11.65	10.01	13.96
"2237"	"chr4"	3875103	3875303	201	"*"	2.85512550857469	3.05500914318836	2.62302483390231	4.94871446619377e-05	0.884347336268253	0.999683670471574	9.77	6.85	0	12.32
"2668"	"chr6"	38354432	38354632	201	"*"	3.04206858555678	3.04606374368065	3.03806233318116	-5.09138476038461e-05	0.884386883443492	0.999683670471574	11.72	4.8	0	16.43
"2310"	"chr4"	53012028	53012228	201	"*"	4.60269217780553	4.76752024184925	4.41657395643489	3.16237459759818e-05	0.884507685301281	0.999683670471574	26.37	28.1	0	42.71
"3146"	"chr8"	56278207	56278407	201	"*"	4.19535727761238	4.36619608346427	4.00153645715604	3.15622556733501e-05	0.884528162283033	0.999683670471574	30.28	10.97	0	32.03
"3222"	"chr8"	94214474	94214674	201	"*"	3.97758954363752	4.05500914318836	3.89577859523768	8.34114395051046e-05	0.884712323527526	0.999683670471574	19.54	13.71	13.34	16.43
"1930"	"chr2"	129065962	129066162	201	"*"	3.09503523767578	3.20731743261372	2.97327119137115	5.68905498202958e-05	0.884783753088653	0.999683670471574	13.67	4.8	6.67	9.04
"2527"	"chr5"	74813562	74813762	201	"*"	3.38989280436403	3.2892544260108	3.48396638455123	-6.49020518777072e-05	0.884799270224384	0.999683670471574	12.7	6.85	13.34	9.04
"377"	"chr10"	67549162	67549362	201	"*"	3.80946196710194	3.93163128003357	3.67598201444106	7.52285891296753e-05	0.885102879425404	0.999683670471574	12.7	17.82	6.67	18.89
"1007"	"chr14"	20674252	20674452	201	"*"	3.9815218135211	3.99425639772193	3.96867382009571	-7.80895573206932e-05	0.885663426039688	0.999683670471574	19.54	12.34	6.67	24.64
"2415"	"chr4"	147868597	147868797	201	"*"	5.02502038230258	5.09244931490463	4.95428476466953	0.000110786175832309	0.886020090970538	0.999683670471574	44.93	23.3	26.68	35.32
"1554"	"chr17"	87446998	87447198	201	"*"	4.07421499312973	4.13317229270093	4.01274530341734	8.33333067920658e-05	0.88609164091334	0.999683670471574	23.44	11.65	16.68	15.61
"487"	"chr10"	127621716	127621916	201	"*"	5.07647711647556	5.01236249357724	5.13786325601138	-0.000118302539165175	0.886676556205087	0.999683670471574	30.28	34.27	40.03	30.39
"1632"	"chr18"	53861956	53862156	201	"*"	4.4352428493922	4.46911492122553	4.40055635832768	9.67353460478173e-05	0.886991719009599	0.999683670471574	24.42	19.88	23.35	18.89
"470"	"chr10"	117710619	117710819	201	"*"	3.10529907503788	3.29557518426636	2.88605923973611	4.68847024999961e-05	0.887212461123411	0.999683670471574	17.58	2.06	0	14.78
"1578"	"chr18"	14783049	14783249	201	"*"	3.85637397896681	4.02114339887944	3.67033054868067	6.61548755484205e-05	0.887227857983045	0.999683670471574	14.65	17.82	0	25.46
"2290"	"chr4"	41348829	41349029	201	"*"	3.89946459069736	3.9079518535526	3.89092710231546	-7.59313063234518e-05	0.887501026325461	0.999683670471574	15.63	14.39	6.67	23
"3368"	"chr9"	87021922	87022122	201	"*"	2.84569393271559	3.03854648395008	2.62302483390231	4.79113231289671e-05	0.887679081135818	0.999683670471574	6.84	9.6	0	12.32
"1814"	"chr2"	38998048	38998248	201	"*"	3.86402065493264	3.73773064996354	3.98013989526162	-6.93642685101403e-05	0.88786119806405	0.999683670471574	20.51	6.17	23.35	8.21
"1755"	"chr2"	3283924	3284124	201	"*"	5.19301284730399	5.14928235359435	5.23545670137199	-0.000117051893931338	0.888131456308822	0.999683670471574	44.93	26.05	40.03	35.32
"2102"	"chr3"	75556897	75557097	201	"*"	6.05082558907235	6.08845635707738	6.01218692457838	0.000144408234187584	0.888862293004987	0.999683670471574	84	52.09	63.37	65.71
"2622"	"chr5"	147076552	147076752	201	"*"	5.10879719894871	5.14962571379825	5.06677949423793	0.000117874309076084	0.888919281831067	0.999683670471574	38.09	32.9	33.36	33.68
"11"	"chr1"	10233063	10233263	201	"*"	3.43778524177796	3.61193028486722	3.23969619435081	5.67303620948382e-05	0.888932883056347	0.999683670471574	10.74	13.71	0	18.89
"1139"	"chr15"	25984164	25984364	201	"*"	4.02710708586658	4.18845345087057	3.84541725523876	3.26364975958807e-05	0.888964765033389	0.999683670471574	23.44	13.02	0	28.75
"279"	"chr10"	4387068	4387268	201	"*"	4.59044424292891	4.57300468513985	4.60767550362555	-9.3552896467466e-05	0.889017105008858	0.999683670471574	33.21	14.39	20.01	28.75
"3277"	"chr9"	7595278	7595478	201	"*"	4.34726067748869	4.3254559110871	4.3687407892754	-9.23992345133772e-05	0.889108369471895	0.999683670471574	19.54	20.56	16.68	24.64
"2069"	"chr3"	51224520	51224720	201	"*"	4.6491854303812	4.61748303923657	4.68020613265078	-0.000102398686303917	0.889169207867069	0.999683670471574	24.42	24.68	23.35	27.93
"1061"	"chr14"	59440837	59441037	201	"*"	4.79439164131744	4.72795661830271	4.85790158504097	-0.000105856376762957	0.889183392387339	0.999683670471574	28.33	24.68	33.36	24.64
"224"	"chr1"	165460956	165461156	201	"*"	5.18837973368124	5.19420516548911	5.18253068407116	-0.000109118182309473	0.889223212534607	0.999683670471574	47.86	25.36	23.35	49.28
"2952"	"chr7"	65644736	65644936	201	"*"	4.16761716396979	4.18845345087057	4.14647553125316	-7.86525621838034e-05	0.889391311038563	0.999683670471574	23.44	13.02	6.67	28.75
"3320"	"chr9"	37488977	37489177	201	"*"	4.03042288628884	4.15761188621289	3.89092710231546	7.77956627810525e-05	0.889930437592302	0.999683670471574	18.56	17.14	6.67	23
"2066"	"chr3"	41083057	41083257	201	"*"	4.87306619665029	4.84999050908168	4.89577859523768	-0.000103843866331746	0.890183270750289	0.999683670471574	37.12	20.56	26.68	32.86
"3211"	"chr8"	85299635	85299835	201	"*"	4.75115374640125	4.75704552887689	4.74523780393767	-0.000100123857007588	0.890392679526587	0.999683670471574	27.35	26.73	16.68	36.96
"2085"	"chr3"	61363682	61363882	201	"*"	4.38827382057262	4.38108490387269	4.39542709260671	-8.84306806323088e-05	0.890400359690372	0.999683670471574	15.63	26.05	13.34	28.75
"559"	"chr11"	40755281	40755481	201	"*"	5.23701126081697	5.24333009300036	5.23066463110791	-0.000106287911855961	0.890451157643727	0.999683670471574	51.77	23.99	23.35	51.75
"3439"	"chrX"	7841179	7841379	201	"*"	4.38879759868988	4.34990853832238	4.42666582882035	-9.32277239438224e-05	0.890454346957615	0.999683670471574	19.54	21.25	20.01	23
"3360"	"chr9"	82877142	82877342	201	"*"	3.16433618071589	3.34016735336508	2.96406175173738	5.0196368469847e-05	0.890478249390476	0.999683670471574	5.86	14.39	0	15.61
"2227"	"chr3"	152800083	152800283	201	"*"	4.02009784094385	4.03402938616378	4.00603045134478	-7.64649642845642e-05	0.890670872690999	0.999683670471574	15.63	17.14	6.67	25.46
"2289"	"chr4"	41275171	41275371	201	"*"	2.82197217108693	2.74418535876985	2.89577859523768	-5.11036066182057e-05	0.890778172956903	0.999683670471574	5.86	7.54	6.67	8.21
"103"	"chr1"	74505886	74506086	201	"*"	4.13563467293088	4.21930388117773	4.04681269438803	8.35130333128469e-05	0.890876198091694	0.999683670471574	21.49	15.76	13.34	19.71
"952"	"chr13"	93303810	93304010	201	"*"	4.03097672909557	4.04680129546171	4.01497666013696	8.01985649905004e-05	0.890918944362331	0.999683670471574	16.6	16.45	20.01	12.32
"1367"	"chr16"	91597691	91597891	201	"*"	4.53116664399079	4.63151798748236	4.42330970905031	9.27774158052025e-05	0.891025323436327	0.999683670471574	28.33	21.25	13.34	29.57
"3203"	"chr8"	83715095	83715295	201	"*"	5.25701632111478	5.26759559005354	5.24635890106391	-0.000111347392424116	0.891030667876082	0.999683670471574	46.88	30.16	23.35	52.57
"2690"	"chr6"	54681631	54681831	201	"*"	3.93784394747401	4.01581822146704	3.85541334675484	7.37295273831478e-05	0.891194005641983	0.999683670471574	23.44	8.91	13.34	15.61
"820"	"chr12"	116280960	116281160	201	"*"	5.25662287408053	5.35807529588932	5.1474928685391	0.000105768365124445	0.891425469369691	0.999683670471574	49.81	32.21	16.68	54.21
"401"	"chr10"	79908494	79908694	201	"*"	3.85464724066335	3.7171895885591	3.98013989526162	-7.1345023803448e-05	0.891514290219063	0.999683670471574	14.65	11.65	23.35	8.21
"34"	"chr1"	36511758	36511958	201	"*"	4.88385358762371	4.95174939055426	4.8126040025852	0.000105229592088403	0.891763191261652	0.999683670471574	35.16	26.73	23.35	32.86
"1253"	"chr15"	103240202	103240402	201	"*"	4.98629778397793	4.96051452944729	5.01162832954151	-0.000104464192431757	0.892153857593861	0.999683670471574	41.02	21.25	30.02	34.5
"2561"	"chr5"	109796368	109796568	201	"*"	3.15380079250412	3.25339963804894	3.04681269438803	5.62578833616512e-05	0.89241028305832	0.999683670471574	8.79	10.28	6.67	9.86
"1607"	"chr18"	38250258	38250458	201	"*"	4.67519469956849	4.59413384803657	4.75194225430316	-9.74867265102722e-05	0.892707290294972	0.999683670471574	26.37	21.93	33.36	20.53
"1613"	"chr18"	42262140	42262340	201	"*"	4.46722368089373	4.48520614320579	4.44901424420894	-8.70609888650188e-05	0.892838229983167	0.999683670471574	21.49	23.3	10.01	33.68
"1097"	"chr14"	99046172	99046372	201	"*"	5.25101037523094	5.254703065038	5.24730820943833	-0.000111527022257687	0.892858963556028	0.999683670471574	46.88	29.47	26.68	49.28
"3421"	"chr9"	120127609	120127809	201	"*"	4.28906041140604	4.26759559005354	4.3102105493558	-8.62471514325531e-05	0.892870012344124	0.999683670471574	23.44	15.08	16.68	23
"1826"	"chr2"	57238232	57238432	201	"*"	3.59414756835574	3.70205783120826	3.47750858075342	6.22271894282116e-05	0.892870473208729	0.999683670471574	6.84	19.19	6.67	15.61
"1781"	"chr2"	21245528	21245728	201	"*"	2.71430488211131	2.71247320333586	2.71613423829379	-4.34503086880552e-05	0.893165013911669	0.999683670471574	4.88	8.23	0	13.14
"971"	"chr13"	106936951	106937151	201	"*"	4.31212339944995	4.21597537776374	4.40226206905385	-8.62158223528684e-05	0.893363066957079	0.999683670471574	16.6	20.56	26.68	15.61
"966"	"chr13"	104109405	104109605	201	"*"	4.48230152266764	4.39702617059731	4.56281645965655	-8.90693016095841e-05	0.89342348083376	0.999683670471574	26.37	15.76	30.02	17.25
"2121"	"chr3"	89418305	89418505	201	"*"	4.89818853929895	4.90300604974331	4.89335488809983	-0.000100657003356692	0.893769246882687	0.999683670471574	35.16	24.68	20.01	39.43
"2522"	"chr5"	72914057	72914257	201	"*"	4.76450954672646	4.71200829827914	4.81516711463291	-0.000101438427013209	0.893884755745037	0.999683670471574	26.37	26.05	30.02	26.28
"2525"	"chr5"	74092876	74093076	201	"*"	5.55616682921695	5.52708977225675	5.5846694067836	-0.000129561822767727	0.894264478265185	0.999683670471574	44.93	47.29	46.7	49.28
"350"	"chr10"	50592738	50592938	201	"*"	4.7617027200912	4.84009977986392	4.67879946701639	9.43810512041137e-05	0.894321661247283	0.999683670471574	38.09	19.19	20.01	31.21
"2194"	"chr3"	132644338	132644538	201	"*"	2.72463252665026	2.733081048301	2.71613423829379	-4.31896295373756e-05	0.89458684427233	0.999683670471574	7.81	5.48	0	13.14
"2336"	"chr4"	83417492	83417692	201	"*"	4.86635601332725	5.02076805286993	4.69341416179371	2.75778701569244e-05	0.894803222693482	0.999683670471574	36.14	28.79	0	51.75
"1455"	"chr17"	35879654	35879854	201	"*"	3.71788253666259	3.6625963334238	3.77112805264391	-6.90271391052578e-05	0.895110163977134	0.999683670471574	13.67	11.65	13.34	13.96
"1863"	"chr2"	78868346	78868546	201	"*"	3.3122132983472	3.49072567849739	3.10845166107255	5.03776156565112e-05	0.895181508552867	0.999683670471574	15.63	6.85	0	17.25
"3434"	"chrUn_JH584304"	53373	53573	201	"*"	4.19367337824094	4.13386663997272	4.25109920869162	-8.32176707061989e-05	0.895190126151875	0.999683670471574	16.6	18.51	20.01	18.07
"1313"	"chr16"	48993963	48994163	201	"*"	3.36096399633363	3.46631614170585	3.24730820943833	5.86442893025602e-05	0.895396260024655	0.999683670471574	9.77	12.34	6.67	12.32
"423"	"chr10"	85916972	85917172	201	"*"	4.92581197724713	4.89555540725159	4.95544701140164	-9.75467550775693e-05	0.895417697135317	0.999683670471574	41.02	18.51	30.02	32.03
"2697"	"chr6"	57535453	57535653	201	"*"	6.1635334596608	6.21631659246604	6.10874559983556	0.000134570377557831	0.895573316903056	0.999683670471574	91.82	56.89	56.7	81.32
"1773"	"chr2"	18056827	18057027	201	"*"	5.08082750791997	5.00083497414061	5.15661676501303	-0.000101656551419227	0.895776418969531	0.999683670471574	40.05	23.99	46.7	24.64
"1713"	"chr19"	25236913	25237113	201	"*"	3.48735459622185	3.44036429693478	3.53286252116991	-6.22267669617903e-05	0.895842047115859	0.999683670471574	10.74	10.97	10.01	13.14
"1079"	"chr14"	73143276	73143476	201	"*"	2.9199063353721	2.86449145696914	2.97327119137115	-4.96239071284085e-05	0.895843494522752	0.999683670471574	9.77	4.8	6.67	9.04
"3229"	"chr8"	95434893	95435093	201	"*"	4.13966554041574	4.29619562416282	3.96406175173738	2.88323100203229e-05	0.89584377136948	0.999683670471574	28.33	10.97	0	31.21
"63"	"chr1"	54250597	54250797	201	"*"	4.36586865706198	4.50657896901058	4.20993645108278	7.4235848863999e-05	0.89589277209378	0.999683670471574	28.33	17.14	3.34	33.68
"996"	"chr14"	14120704	14120904	201	"*"	3.07380237917728	3.02949810084995	3.11678653969358	-5.29803902994199e-05	0.895981965964163	0.999683670471574	8.79	7.54	6.67	10.68
"1476"	"chr17"	47502021	47502221	201	"*"	4.05036738265085	4.19589568081063	3.88849522413422	6.66424721870826e-05	0.896007575852867	0.999683670471574	26.37	10.28	3.34	26.28
"3216"	"chr8"	89280093	89280293	201	"*"	3.73632332952729	3.8796762638029	3.57713859832861	6.35878130178453e-05	0.896126838863939	0.999683670471574	13.67	15.76	3.34	20.53
"784"	"chr12"	98920346	98920546	201	"*"	2.30210051154182	2.30310358616735	2.30109673901495	-3.66399844767873e-05	0.896197434357043	0.999683670471574	7.81	2.06	0	9.86
"1112"	"chr14"	107256694	107256894	201	"*"	2.30210051154182	2.30310358616735	2.30109673901495	-3.66399844767873e-05	0.896197434357043	0.999683670471574	7.81	2.06	0	9.86
"1092"	"chr14"	87141209	87141409	201	"*"	4.35035452749865	4.41740964134897	4.28003018702183	8.63891989079783e-05	0.896541346396323	0.999683670471574	21.49	21.25	16.68	22.18
"737"	"chr12"	59219563	59219763	201	"*"	4.52588008747699	4.46295943483703	4.58617086267863	-9.13867861015459e-05	0.89689113029578	0.999683670471574	21.49	22.62	26.68	21.36
"2394"	"chr4"	133813354	133813554	201	"*"	4.09210963700726	4.16933954129354	4.01051049020391	7.81411051821863e-05	0.896930995727901	0.999683670471574	19.54	16.45	13.34	18.89
"3217"	"chr8"	90908353	90908553	201	"*"	5.07368451181085	5.08481145689327	5.06247108147457	-0.000102117061711809	0.896980191514916	0.999683670471574	32.23	35.64	20.01	46.82
"1722"	"chr19"	32637394	32637594	201	"*"	3.71704854905776	3.71247320333586	3.72160943044314	-6.43739175836176e-05	0.897067268904815	0.999683670471574	9.77	16.45	6.67	19.71
"2643"	"chr6"	17463750	17463950	201	"*"	3.98815858173471	4.00738368888135	3.96867382009571	-6.97521846375754e-05	0.897351923422071	0.999683670471574	20.51	11.65	6.67	24.64
"1614"	"chr18"	42275188	42275388	201	"*"	5.33686904157532	5.42203451921259	5.24635890106391	0.000107294662232191	0.897872663184313	0.999683670471574	50.79	34.96	23.35	52.57
"1680"	"chr19"	5088324	5088524	201	"*"	4.4974494342591	4.43065200704758	4.56129048737599	-8.94753241439919e-05	0.897896644544586	0.999683670471574	20.51	22.62	26.68	20.53
"167"	"chr1"	130715852	130716052	201	"*"	4.54328578404417	4.57713659069351	4.50862159276954	8.84746032237153e-05	0.897972159029615	0.999683670471574	17.58	30.16	23.35	22.18
"1187"	"chr15"	68258744	68258944	201	"*"	4.41455467798336	4.40404459827428	4.42498874484648	-8.62792745843528e-05	0.898241319320841	0.999683670471574	22.47	19.88	16.68	26.28
"154"	"chr1"	120655012	120655212	201	"*"	5.47272937165615	5.46548894134531	5.47993364591656	-0.000109414450196877	0.898659508584579	0.999683670471574	59.58	28.79	36.69	52.57
"2570"	"chr5"	114567183	114567383	201	"*"	3.37530473577401	3.38701667031495	3.36349694393343	-5.4291551765761e-05	0.898893104853534	0.999683670471574	12.7	8.23	3.34	17.25
"479"	"chr10"	123197046	123197246	201	"*"	3.60232077303894	3.7171895885591	3.47750858075342	6.16272587623438e-05	0.89898815727927	0.999683670471574	14.65	11.65	6.67	15.61
"40"	"chr1"	38241892	38242092	201	"*"	4.0239781530658	4.14578811527041	3.89092710231546	7.10652557768805e-05	0.89922121558573	0.999683670471574	17.58	17.82	6.67	23
"3139"	"chr8"	46876024	46876224	201	"*"	3.38415168802867	3.45284219813994	3.31202642287104	5.70094349814784e-05	0.899231299469932	0.999683670471574	13.67	8.23	10.01	9.86
"3047"	"chr7"	127260699	127260899	201	"*"	5.10362271265978	5.15727042168456	5.04790276722085	0.000102972807134925	0.899518780621077	0.999683670471574	43.95	27.42	30.02	36.14
"2235"	"chr3"	158036410	158036610	201	"*"	3.58516339848322	3.47857253383037	3.68441791901238	-6.11795279196115e-05	0.899608116785223	0.999683670471574	12.7	9.6	16.68	9.04
"2583"	"chr5"	124095881	124096081	201	"*"	4.40607613463574	4.55523689377653	4.23969619435081	2.7363728148691e-05	0.899710254625525	0.999683670471574	31.26	15.76	0	37.78
"2544"	"chr5"	93267053	93267253	201	"*"	4.64001841744484	4.64245329612942	4.63757942239589	8.35797177824937e-05	0.899723795420073	0.999683670471574	34.19	15.76	33.36	16.43
"2580"	"chr5"	123057966	123058166	201	"*"	4.27278816836809	4.42030482751836	4.10845166107256	2.83813149551257e-05	0.8997691332716	0.999683670471574	26.37	16.45	0	34.5
"1382"	"chr17"	3557771	3557971	201	"*"	5.49129341561004	5.5049477831024	5.47750858075342	-0.00010536509353648	0.899880724949086	0.999683670471574	58.61	32.21	26.68	62.43
"1520"	"chr17"	70990615	70990815	201	"*"	3.97663623567815	3.89804323253641	4.05116805258537	-6.97740752807014e-05	0.901020092812486	0.999683670471574	19.54	10.28	20.01	13.14
"588"	"chr11"	62551045	62551245	201	"*"	4.53134054996308	4.53137658160764	4.5313045174186	-8.57861647565116e-05	0.901049675315913	0.999683670471574	26.37	19.88	16.68	29.57
"1662"	"chr18"	84685592	84685792	201	"*"	4.63518857703047	4.70824564323966	4.55823369209231	7.68569637927056e-05	0.901135883098833	0.999683670471574	42	10.28	20.01	27.11
"584"	"chr11"	60537691	60537891	201	"*"	3.48806420658243	3.59975538879422	3.36699495776106	5.7446903732636e-05	0.901302437597204	0.999683670471574	14.65	9.6	6.67	13.96
